text,posicion
"RT @caamiidelgado: Mientras se dieron exposiciones a favor del aborto, sala llena. 
Ah pero cuando empezaron las que están en contra, nos r…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @Alma_TPR: ""Tiene que despenalizarse para que las mujeres lo hagan de una forma que no ponga en juego su vida ni su salud"" ""los que está…",si
"RT @caamiidelgado: Mientras se dieron exposiciones a favor del aborto, sala llena. 
Ah pero cuando empezaron las que están en contra, nos r…",si
"RT @caamiidelgado: Primero,se rasgan las vestiduras por las mujeres pobres, que mueren por abortos clandestinos y necesitan #AbortoLegal.
S…",si
RT @revistaanfibia: El silencio respecto de la maternidad en el siglo XXI es la contracara de la maternalización de las mujeres en el siglo…,si
"RT @Alma_TPR: ""Tiene que despenalizarse para que las mujeres lo hagan de una forma que no ponga en juego su vida ni su salud"" ""los que está…",si
"RT @Alma_TPR: ""A 12 años de la sanción de la Ley de Enseñanza Sexual sólo 2 de cada 10 alumnos declara haber tenido instrucción al respecto…",si
"#Sobre Educación Sexual Integral, mi intervención por #AbortoLegal 
👇👇👇 https://t.co/rH91dPZjWR",si
El silencio respecto de la maternidad en el siglo XXI es la contracara de la maternalización de las mujeres en el s… https://t.co/9JGkfApa03,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
"RT @Alma_TPR: La ex diputada María Elena Barbagelata marcó que ""no votar #AbortoLegal implica considerar que la mujer no es sujeto de derec…",si
"RT @CarolinaArenes: Dora barrancos: el aborto legal es un derecho humano. #AbortoLegal educación sexual para decidir, anticonceptivos para…",si
"RT @SosaArg: Nadie que diga #SíalaVida está a favor de la pena de muerte, ni de la muerte tampoco de las mujeres que quieren abortar. Usted…",si
"RT @Alma_TPR: ""La Biblia reconoce la vida desde la concepción. El Génesis prohíbe el asesinato de un ser humano dentro de otro"" rabino Fish…",si
"RT @Alma_TPR: ""Los perros cuidan más a sus hijos que los seres humanos"" Lorena Fernandez
En la cabeza de una antiderechos esta afirmación t…",si
RT @LuisaMarq1: #TrapaDrive #AbortoLegal https://t.co/vdIqmd5D5z,si
"RT @Alma_TPR: A la iglesia Católica Apostólica Romana, que se quiere meter en nuestra cama, le decimos que se nos da la gana, ser putas, tr…",si
"RT @CasiCuerdas: La experiencia del aborto no clandestino #AbortoLegal
Diario de un aborto en Holanda https://t.co/NPaPWT8nAY vía @noticias…",si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
"RT @Alma_TPR: (2/2) se chuparon todo, no pensaron en el hijo que iba a venir por un momento de calentura"" En pleno debate parlamentario nos…",si
RT @Alma_TPR: (2/2)... y Comercial que rige en nuestro país deja de ver al niñx como objeto y empieza a descubrirlo como sujeto pleno de de…,si
RT @Alma_TPR: Repudiamos el Faltazo Gral en @DiputadosAR al debate x el #AbortoLegal. Es una deuda de la democracia. ¡Nos tienen que escuch…,si
RT @lauritalonso: Llegó el momento de debatir con libertad y regular el #AbortoLegal. Invito a leer este documento que firmé junto a varios…,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @Alma_TPR: “No permitamos que nos roben la palabra VIDA. Todos los países europeos y Uruguay tienen ley del aborto ¿Son todos asesinos?…,si
"RT @Alma_TPR: Respondemos a militante anti-derechos Lorena Fernández que dijo ""Nosotros vivimos en una villa y todas pensamos que el aborto…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @elianpregno: Mi #Editorial en #DimensionSalud por @RADIOZONICA sobre #AbortoLegal #luladasilva #docentes #12A #Venezuela y #FelizSabado…,si
RT @elianpregno: Mi #Editorial en #DimensionSalud por @RADIOZONICA #AbortoLegal #LulaLibre #docentes #Venezuela #12A https://t.co/s4r3oXDdyL,si
"RT @MeliOhStaFe: @FonziDolores La lucha es por la legalización del aborto, es decir, que el Estado tenga que proveer los medios para que se…",si
"RT @JuanaDeArcoXXI: “No tenemos la legitimidad de decidir sobre la vida de otra persona”, aseguró, e insistió en que en la defensa de los #…",si
"RT @malehaboba: Mañana en #ColumnaGéneros hablamos c Soledad Deza sobre el debate en el #Congreso por la Ley de #AbortoLegal , abogada de B…",si
Mi #Editorial en #DimensionSalud por @RADIOZONICA sobre #AbortoLegal #luladasilva #docentes #12A #Venezuela y… https://t.co/aSGU9NLu0q,si
RT @LuisaMarq1: #TrapaDrive #AbortoLegal https://t.co/vdIqmd5D5z,si
"Los hitos que lograron las mujeres durante la #IIRepública, desde el voto, el derecho a divorcio, el acceso a la ed… https://t.co/qSMTlZxGrQ",si
Mi #Editorial en #DimensionSalud por @RADIOZONICA #AbortoLegal #LulaLibre #docentes #Venezuela #12A https://t.co/s4r3oXDdyL,si
"RT @gonzaloaziz: DEBATE por #AbortoLegal en @DiputadosAR 

Este fue el faltazo nombre x nombre en 2 de las 4 comisiones que componen el PLE…",si
"RT @RominaDelPla: Llevemos la campaña por el #AbortoLegal a cada rincón del país, mañana seamos miles! 
#YoVotoAbortoLegal https://t.co/U4L…",si
"Que ni lo de Siria, ni la inflacion ni nada de lo que se este hablando tape el historico debate por el aborto. Es a… https://t.co/N8I7VM2JCD",si
"RT @gonzaloaziz: DEBATE por #AbortoLegal en @DiputadosAR 

Este fue el faltazo nombre x nombre en 2 de las 4 comisiones que componen el PLE…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @EcoFeminita: Nosotras pedimos educación sexual para decidir, anticonceptivos para no abortar y #AbortoLegal para no morir. https://t.co…",si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
#Ley #debate #AbortoLegal ocho proyectos que serán discutidos en el Parlamento https://t.co/dOEuIqlqDO,si
"Gran pronunciamiento por el #abortolegal, seguro y gratuito en la Universidad de General Sarmiento https://t.co/xFAitv9oYZ",si
"RT @MilagrosDwarf: No estar a favor del aborto legal, implica que estés a favor del aborto clandestino. En donde millones de cuerpos gestan…",si
"#AbortoLegal @ElsaSchvartzman, de la @CampAbortoLegal conversó con @claukorol en #Aprendiendoavolar sobre lo que se… https://t.co/zulQ7IPEoc",si
#ElHiloDeLaSemana #AbortoLegal “Un día esta mierda no va a pasar más” https://t.co/AoVnJf8EEz https://t.co/58fjVm8DlJ,si
"RT @belenspinetta: Quisiera que el debate sobre el #AbortoLegal en el Congreso no sea sólo de ""especialistas y profesionales"", las pibas de…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @gonzaloaziz: DEBATE por #AbortoLegal en @DiputadosAR 

Este fue el faltazo nombre x nombre en 2 de las 4 comisiones que componen el PLE…",si
"RT @MariMCarp: Educación Sexual para decidir. Anticonceptivos para no abortar.
#AbortoLegal para no morir
#abortolegalya despenalización ht…",si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @femwarda: #AbortoLegal https://t.co/rKxTYFQ8I9,si
#abortolegal por si te sale así https://t.co/7qiGJ34UgN,si
#AbortoLegal https://t.co/rKxTYFQ8I9,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
As pessoas ainda não entenderam a diferença de ser a favor da legalização do aborto e ser a favor do aborto. Por fa… https://t.co/crOvFB1RKI,si
"RT @MelyyEbertz: Uh que boluda le gente que dice ""Pero si sería legal el aborto abortarían siempre y ni se cuidarían"" PERO A VER PELOTUDO V…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @eldardo: #LaFotoDelDía @manuelcastells con el pañuelo verde por el #abortolegal en #SantaFeDebateIdeas ¡Gran jugada de @nataliazuazo! ✊…,si
#ABORTOLEGAL no nos permiten decidir sobre nuestro cuerpo porque somos mujeres??? Basta de patriarcado,si
"RT @MoskitaMuertaOk: Recuerdo que cuando se debatió el #MatrimonioIgualitario pasaba lo mismo, la religión contra todo. Hoy, años después n…",si
"RT @nbg__: ""Ni la Constitución ni los tratados obligan a criminalizar el aborto. La penalización absoluta viola los derechos humanos de las…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @MilagrosDwarf: No estar a favor del aborto legal, implica que estés a favor del aborto clandestino. En donde millones de cuerpos gestan…",si
"Dora barrancos: el aborto legal es un derecho humano. #AbortoLegal educación sexual para decidir, anticonceptivos p… https://t.co/CkeBkb6k2u",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
¡The Planeta Mujer Daily está disponible! https://t.co/CFMfacv3SK #abortolegal,si
"RT @patovalli: Las mujeres de la redacción (periodistas, diseñadoras, correctoras, etc, etc, con y sin hijos) apoyamos la despenalización d…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
"RT @RosarioAmsafe: #DebateNecesario #AbortoLegal 💚💚💚
En el marco del debate en el congreso y en la opinión pública, presentamos este panel…",si
"RT @UJSPOSanNicolas: Una enorme lucha por el #AbortoLegal y la separación de la Iglesia del Estado

Editorial de @VaninaBiasi en @PrensaObr…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @97fmEstacionSur: #PrimeraMañana| Bernardo Acuña es medico y está radicado en España. Militante por la legalización del aborto, tiene do…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @eldardo: #LaFotoDelDía @manuelcastells con el pañuelo verde por el #abortolegal en #SantaFeDebateIdeas ¡Gran jugada de @nataliazuazo! ✊…,si
"RT @nbg__: ""No puedo permitir que el señor Presidente peque de ingenuo. Cuando dice que está a favor de la vida hace una operación del leng…",si
RT @CarlaCarrizoAR: Muy claro el obstetra @mario51obs en la jornada de hoy: “La discusión no debería ser la condena moral del aborto sino l…,si
"No al #abortolegal. Métodos anticonceptivos MILES Y GRATUITOS en hospital público, yo no tengo una buena posición s… https://t.co/ykT9ur7UL2",si
"RT @2030Feminista: 📣Avui hem tingut la oportunitat d'escoltar el testimoni culpidor d'una dona lluitadora, víctima del patriarcat i el seu…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @nbg__: Pregunta Terada a Katz de dónde surge su aseveración de que la vida de la mujer es un valor superior a la del embrión. ""El argum…",si
"RT @nbg__: ""Cada vez que alguien dice que está en contra del aborto porque está a favor de la vida, nos excluye. No permitamos que nos robe…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
"RT @belenspinetta: Quisiera que el debate sobre el #AbortoLegal en el Congreso no sea sólo de ""especialistas y profesionales"", las pibas de…",si
"RT @EcoFeminita: Nosotras pedimos educación sexual para decidir, anticonceptivos para no abortar y #AbortoLegal para no morir. https://t.co…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @LuisaMarq1: #TrapaDrive #AbortoLegal https://t.co/vdIqmd5D5z,si
"“No tenemos la legitimidad de decidir sobre la vida de otra persona”, aseguró, e insistió en que en la defensa de l… https://t.co/87kGIU7YTh",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
RT @FundacionFEIM: Final de la exposición de @mabelbianco en diputados por #AbortoLegal https://t.co/elsZFhtl6g,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
"RT @gonzaloaziz: DEBATE por #AbortoLegal en @DiputadosAR 

Este fue el faltazo nombre x nombre en 2 de las 4 comisiones que componen el PLE…",si
"RT @nbg__: ""Afirmar que un embrión es una persona puede ser válido para una religión, pero no lo es para la ciencia"". Mario Sebastiani, obs…",si
RT @CarlaCarrizoAR: “No permitamos que nos roben la palabra vida”. Gran discurso de @claudiapineiro 👏🏻 Más de 200 escritoras a favor de #Ab…,si
Nueva asamblea del CEFyL por #AbortoLegal https://t.co/ZQf0CWVtOj,si
"RT @Marian_Carbajal: En mi exposición en Diputados x #AbortoLegal cerré con una selfie de María Campos, muerta x un aborto inseguro el 28 d…",si
